CHROM StartPOS EndPOS
NC_047163.1 3098684 3099084
NC_047163.1 3130850 3131250
NC_047163.1 3227363 3227763
NC_047163.1 3252611 3253011
NC_047163.1 3294139 3294539
NC_047163.1 3311026 3311426
NC_047163.1 3450061 3450461
NC_047163.1 3502083 3502483
NC_047163.1 3701490 3701890
NC_047163.1 3768082 3768482
NC_047163.1 3854137 3854537
NC_047163.1 3905350 3905750
NC_047163.1 4016759 4017159
NC_047163.1 4132512 4132912
NC_047163.1 4195991 4196391
NC_047163.1 4208976 4209376
NC_047163.1 4312972 4313372
NC_047163.1 4385662 4386062
NC_047163.1 4624951 4625351
NC_047163.1 4690004 4690404
NC_047163.1 4707713 4708113
NC_047163.1 4895828 4896228
NC_047163.1 4979756 4980156
NC_047163.1 5009240 5009640
NC_047163.1 5111616 5112016
NC_047163.1 5220373 5220773
NC_047163.1 5278212 5278612
NC_047163.1 5440142 5440542
NC_047163.1 5510281 5510681
NC_047163.1 5571556 5571956
NC_047163.1 5588972 5589372
NC_047163.1 5829229 5829629
NC_047163.1 5909878 5910278
NC_047163.1 6045029 6045429
NC_047163.1 6196797 6197197
NC_047163.1 6310461 6310861
NC_047163.1 6333491 6333891
NC_047163.1 6388953 6389353
NC_047163.1 7116102 7116502
NC_047163.1 7594581 7594981
NC_047163.1 7664524 7664924
NC_047163.1 7801381 7801781
NC_047163.1 7832226 7832626
NC_047163.1 7889938 7890338
NC_047163.1 8775103 8775503
NC_047163.1 9144067 9144467
NC_047163.1 9274851 9275251
NC_047163.1 9711434 9711834
NC_047163.1 10249647 10250047
NC_047163.1 10475868 10476268
NC_047163.1 10558988 10559388
NC_047163.1 10876468 10876868
NC_047163.1 11719670 11720070
NC_047163.1 11755045 11755445
NC_047163.1 11806065 11806465
NC_047163.1 11847494 11847894
NC_047163.1 11898779 11899179
NC_047163.1 11946352 11946752
NC_047163.1 12457992 12458392
NC_047163.1 12474807 12475207
NC_047163.1 12492590 12492990
NC_047163.1 12579712 12580112
NC_047163.1 12615942 12616342
NC_047163.1 12665244 12665644
NC_047163.1 12704137 12704537
NC_047163.1 12715601 12716001
NC_047163.1 12917982 12918382
NC_047163.1 13044050 13044450
NC_047163.1 13604184 13604584
NC_047163.1 13996046 13996446
NC_047163.1 14357910 14358310
NC_047163.1 14385851 14386251
NC_047163.1 14683711 14684111
NC_047163.1 14746678 14747078
NC_047163.1 15213381 15213781
NC_047163.1 15351418 15351818
NC_047163.1 15504063 15504463
NC_047163.1 15738086 15738486
NC_047163.1 15930007 15930407
NC_047163.1 16283952 16284352
NC_047163.1 16634504 16634904
NC_047163.1 16885242 16885642
NC_047163.1 17628077 17628477
NC_047163.1 18019264 18019664
NC_047163.1 18690595 18690995
NC_047163.1 19413539 19413939
NC_047163.1 19618056 19618456
NC_047163.1 19938328 19938728
NC_047163.1 20157747 20158147
NC_047163.1 20256327 20256727
NC_047163.1 20720467 20720867
NC_047163.1 20824931 20825331
NC_047163.1 21061460 21061860
NC_047163.1 21153385 21153785
NC_047163.1 21494916 21495316
NC_047163.1 22653495 22653895
NC_047163.1 22703065 22703465
NC_047163.1 22796179 22796579
NC_047163.1 23380846 23381246
NC_047163.1 23392526 23392926
NC_047163.1 23674574 23674974
NC_047163.1 23721868 23722268
NC_047163.1 23823016 23823416
NC_047163.1 24079245 24079645
NC_047163.1 24211924 24212324
NC_047163.1 24462908 24463308
NC_047163.1 24513501 24513901
NC_047163.1 24848865 24849265
NC_047163.1 25267087 25267487
NC_047163.1 25362315 25362715
NC_047163.1 25417672 25418072
NC_047163.1 25549360 25549760
NC_047163.1 25880860 25881260
NC_047163.1 26501277 26501677
NC_047163.1 26641513 26641913
NC_047163.1 26700453 26700853
NC_047163.1 27277396 27277796
NC_047163.1 27364673 27365073
NC_047163.1 27544931 27545331
NC_047163.1 29066799 29067199
NC_047163.1 29069778 29070178
NC_047163.1 29069820 29070220
NC_047164.1 441453 546470
NC_047164.1 790052 790452
NC_047164.1 845798 846198
NC_047164.1 958207 958607
NC_047164.1 1055792 1056192
NC_047164.1 1068158 1068558
NC_047164.1 1109665 1110065
NC_047164.1 1118523 1118923
NC_047164.1 1139805 1140205
NC_047164.1 1192490 1192890
NC_047164.1 1317313 1317713
NC_047164.1 1335891 1336291
NC_047164.1 1556461 1556861
NC_047164.1 1981360 1981760
NC_047164.1 2086964 2087364
NC_047164.1 2127599 2127999
NC_047164.1 2218280 2218680
NC_047164.1 2282068 2282468
NC_047164.1 2316242 2316642
NC_047164.1 2344968 2345368
NC_047164.1 2360688 2361088
NC_047164.1 2513498 2513898
NC_047164.1 2593334 2593734
NC_047164.1 3243578 3243978
NC_047164.1 3297194 3297594
NC_047164.1 3388594 3388994
NC_047164.1 3446059 3446459
NC_047164.1 3474116 3474516
NC_047164.1 3506351 3506751
NC_047164.1 3559486 3559886
NC_047164.1 3619929 3620329
NC_047164.1 3707104 3707504
NC_047164.1 3799690 3800090
NC_047164.1 3825790 3826190
NC_047164.1 3838208 3838608
NC_047164.1 3922317 3922717
NC_047164.1 4251454 4251854
NC_047164.1 4427143 4427543
NC_047164.1 4451754 4452154
NC_047164.1 4626281 4626681
NC_047164.1 4730723 4731123
NC_047164.1 4981273 4981673
NC_047164.1 4991592 4991992
NC_047164.1 5448407 5448807
NC_047164.1 5603491 5603891
NC_047164.1 5666914 5667314
NC_047164.1 5683590 5683990
NC_047164.1 5699515 5699915
NC_047164.1 5893347 5893747
NC_047164.1 6044385 6044785
NC_047164.1 6076989 6077389
NC_047164.1 6094099 6094499
NC_047164.1 6523657 6524057
NC_047164.1 6769985 6770385
NC_047164.1 6906673 6907073
NC_047164.1 6943335 6943735
NC_047164.1 7015211 7015611
NC_047164.1 7051830 7052230
NC_047164.1 7430245 7430645
NC_047164.1 7548064 7548464
NC_047164.1 7584115 7584515
NC_047164.1 7596981 7597381
NC_047164.1 7774390 7774790
NC_047164.1 8024703 8025103
NC_047164.1 8082059 8082459
NC_047164.1 8153461 8153861
NC_047164.1 8606826 8607226
NC_047164.1 8767108 8767508
NC_047164.1 8895062 8895462
NC_047164.1 9075543 9075943
NC_047164.1 9088140 9088540
NC_047164.1 9370836 9371236
NC_047164.1 9439043 9439443
NC_047164.1 9691496 9691896
NC_047164.1 10177160 10177560
NC_047164.1 10380857 10381257
NC_047164.1 10628742 10629142
NC_047164.1 10780145 10780545
NC_047164.1 10880406 10880806
NC_047164.1 11032334 11032734
NC_047164.1 11298725 11299125
NC_047164.1 11347312 11347712
NC_047164.1 11385076 11385476
NC_047164.1 12185964 12186364
NC_047164.1 12588668 12589068
NC_047164.1 12620078 12620478
NC_047164.1 13527980 13528380
NC_047164.1 13805008 13805408
NC_047164.1 13861185 13861585
NC_047164.1 14144373 14144773
NC_047164.1 14314955 14315355
NC_047164.1 14474227 14474627
NC_047164.1 14598222 14598622
NC_047164.1 14835681 14836081
NC_047164.1 14985840 14986240
NC_047164.1 15112144 15112544
NC_047164.1 15298696 15299096
NC_047164.1 15337169 15337569
NC_047164.1 15551394 15551794
NC_047164.1 15694819 15695219
NC_047164.1 15885981 15886381
NC_047164.1 15962276 15962676
NC_047164.1 16349705 16350105
NC_047164.1 16458782 16459182
NC_047164.1 16571988 16572388
NC_047164.1 16622629 16623029
NC_047164.1 16633826 16634226
NC_047164.1 16710033 16710433
NC_047164.1 16722230 16722630
NC_047164.1 17430862 17431262
NC_047164.1 17450860 17451260
NC_047164.1 17805241 17805641
NC_047164.1 18202033 18202433
NC_047164.1 18230365 18230765
NC_047164.1 18315467 18315867
NC_047164.1 18354366 18354766
NC_047164.1 18513080 18513480
NC_047164.1 18682352 18682752
NC_047164.1 19214534 19214934
NC_047164.1 19367841 19368241
NC_047164.1 19432864 19433264
NC_047164.1 19553553 19553953
NC_047164.1 19607177 19607577
NC_047164.1 19633868 19634268
NC_047164.1 19794883 19795283
NC_047164.1 20248740 20249140
NC_047164.1 20310767 20311167
NC_047164.1 20330716 20331116
NC_047164.1 20736242 20736642
NC_047164.1 20937657 20938057
NC_047164.1 21075156 21075556
NC_047164.1 21219946 21220346
NC_047164.1 21529646 21530046
NC_047164.1 21723792 21724192
NC_047164.1 21754409 21754809
NC_047164.1 21778360 21778760
NC_047164.1 21946327 21946727
NC_047164.1 22011230 22011630
NC_047164.1 22036536 22036936
NC_047164.1 22383474 22383874
NC_047164.1 22603569 22603969
NC_047164.1 23325757 23326157
NC_047164.1 23386737 23387137
NC_047164.1 23689765 23690165
NC_047164.1 24060049 24060449
NC_047164.1 24801220 24801620
NC_047164.1 24801220 24801620
NC_047165.1 50530 187875
NC_047165.1 403719 404119
NC_047165.1 687376 687776
NC_047165.1 908634 909034
NC_047165.1 911825 912225
NC_047165.1 1031319 1031719
NC_047165.1 1166188 1166588
NC_047165.1 1263967 1264367
NC_047165.1 1311533 1311933
NC_047165.1 1374614 1375014
NC_047165.1 1571855 1572255
NC_047165.1 1594982 1595382
NC_047165.1 1652590 1652990
NC_047165.1 1733568 1733968
NC_047165.1 1785959 1786359
NC_047165.1 1907611 1908011
NC_047165.1 1987578 1987978
NC_047165.1 2108323 2108723
NC_047165.1 2146293 2146693
NC_047165.1 2205177 2205577
NC_047165.1 2294447 2294847
NC_047165.1 2350757 2351157
NC_047165.1 2405764 2406164
NC_047165.1 2419815 2420215
NC_047165.1 2477927 2478327
NC_047165.1 2526300 2526700
NC_047165.1 2668990 2669390
NC_047165.1 2686860 2687260
NC_047165.1 2818008 2818408
NC_047165.1 3049166 3049566
NC_047165.1 3075529 3075929
NC_047165.1 3146333 3146733
NC_047165.1 3171033 3171433
NC_047165.1 3218833 3219233
NC_047165.1 3247090 3247490
NC_047165.1 3312802 3313202
NC_047165.1 3382459 3382859
NC_047165.1 3470586 3470986
NC_047165.1 3535047 3535447
NC_047165.1 3623160 3623560
NC_047165.1 3698660 3699060
NC_047165.1 3739011 3739411
NC_047165.1 3946231 3946631
NC_047165.1 3963720 3964120
NC_047165.1 4214848 4215248
NC_047165.1 4234801 4235201
NC_047165.1 4324210 4324610
NC_047165.1 4375211 4375611
NC_047165.1 4451859 4452259
NC_047165.1 4484052 4484452
NC_047165.1 4526393 4526793
NC_047165.1 4627279 4627679
NC_047165.1 4694833 4695233
NC_047165.1 4760453 4760853
NC_047165.1 5004073 5004473
NC_047165.1 5032577 5032977
NC_047165.1 5280178 5280578
NC_047165.1 5424864 5425264
NC_047165.1 5540344 5540744
NC_047165.1 5549152 5549552
NC_047165.1 6105616 6106016
NC_047165.1 6489488 6489888
NC_047165.1 6624120 6624520
NC_047165.1 6722558 6722958
NC_047165.1 6850901 6851301
NC_047165.1 7095401 7095801
NC_047165.1 7327036 7327436
NC_047165.1 7819741 7820141
NC_047165.1 7860887 7861287
NC_047165.1 8044093 8044493
NC_047165.1 8263632 8264032
NC_047165.1 8384452 8384852
NC_047165.1 9123600 9124000
NC_047165.1 9890992 9891392
NC_047165.1 9921391 9921791
NC_047165.1 10278053 10278453
NC_047165.1 10451550 10451950
NC_047165.1 10647837 10648237
NC_047165.1 10658399 10658799
NC_047165.1 10982000 10982400
NC_047165.1 11217403 11217803
NC_047165.1 11703536 11703936
NC_047165.1 11926093 11926493
NC_047165.1 12144840 12145240
NC_047165.1 12362451 12362851
NC_047165.1 12430737 12431137
NC_047165.1 12549478 12549878
NC_047165.1 12696594 12696994
NC_047165.1 12746208 12746608
NC_047165.1 12777818 12778218
NC_047165.1 12874330 12874730
NC_047165.1 13107704 13108104
NC_047165.1 13250780 13251180
NC_047165.1 13288746 13289146
NC_047165.1 13475053 13475453
NC_047165.1 13483657 13484057
NC_047165.1 13555106 13555506
NC_047165.1 13760936 13761336
NC_047165.1 13846656 13847056
NC_047165.1 13992034 13992434
NC_047165.1 14029131 14029531
NC_047165.1 14217472 14217872
NC_047165.1 14234679 14235079
NC_047165.1 14519310 14519710
NC_047165.1 15088088 15088488
NC_047165.1 15291080 15291480
NC_047165.1 15411611 15412011
NC_047165.1 15411705 15412105
NC_047165.1 15685252 15685652
NC_047165.1 16043400 16043800
NC_047165.1 17506593 17506993
NC_047165.1 17519227 17519627
NC_047165.1 17769995 17770395
NC_047165.1 17872993 17873393
NC_047165.1 18444053 18444453
NC_047165.1 18662609 18663009
NC_047165.1 19823264 19823664
NC_047165.1 19863908 19864308
NC_047165.1 19967800 19968200
NC_047165.1 20004082 20004482
NC_047165.1 20137570 20137970
NC_047165.1 20212502 20212902
NC_047165.1 20272229 20272629
NC_047165.1 20407485 20407885
NC_047165.1 20786750 20787150
NC_047165.1 20886472 20886872
NC_047165.1 20927190 20927590
NC_047165.1 20945599 20945999
NC_047165.1 21157349 21157749
NC_047165.1 21478365 21478765
NC_047165.1 21675232 21675632
NC_047165.1 22174975 22175375
NC_047165.1 22188501 22188901
NC_047165.1 22231008 22231408
NC_047165.1 22282872 22283272
NC_047165.1 22389051 22389451
NC_047165.1 22991734 22992134
NC_047165.1 23167267 23167667
NC_047165.1 23414502 23414902
NC_047165.1 23725016 23725416
NC_047165.1 23911424 23911824
NC_047165.1 24394991 24395391
NC_047165.1 24623055 24623455
NC_047165.1 24766350 24766750
NC_047165.1 24869539 24869939
NC_047165.1 25047959 25048359
NC_047165.1 25047959 25048359
NC_047167.1 542640 1086132
NC_047167.1 1448215 1448615
NC_047167.1 1601090 1601490
NC_047167.1 1979867 1980267
NC_047167.1 2184218 2184618
NC_047167.1 2229934 2230334
NC_047167.1 2417585 2417985
NC_047167.1 2519741 2520141
NC_047167.1 2842718 2843118
NC_047167.1 2924175 2924575
NC_047167.1 3264033 3264433
NC_047167.1 3488900 3489300
NC_047167.1 3579951 3580351
NC_047167.1 3696745 3697145
NC_047167.1 3772347 3772747
NC_047167.1 3902041 3902441
NC_047167.1 4013542 4013942
NC_047167.1 4240851 4241251
NC_047167.1 4280110 4280510
NC_047167.1 4320996 4321396
NC_047167.1 4339731 4340131
NC_047167.1 4396806 4397206
NC_047167.1 4410055 4410455
NC_047167.1 4511184 4511584
NC_047167.1 4644600 4645000
NC_047167.1 4863308 4863708
NC_047167.1 4919258 4919658
NC_047167.1 5058402 5058802
NC_047167.1 5164599 5164999
NC_047167.1 5204240 5204640
NC_047167.1 5249775 5250175
NC_047167.1 5488254 5488654
NC_047167.1 5541429 5541829
NC_047167.1 5635115 5635515
NC_047167.1 5804764 5805164
NC_047167.1 5972303 5972703
NC_047167.1 6002772 6003172
NC_047167.1 6019733 6020133
NC_047167.1 6062526 6062926
NC_047167.1 6390307 6390707
NC_047167.1 6516357 6516757
NC_047167.1 6549337 6549737
NC_047167.1 6736055 6736455
NC_047167.1 7520280 7520680
NC_047167.1 7659710 7660110
NC_047167.1 7917248 7917648
NC_047167.1 7960925 7961325
NC_047167.1 8039204 8039604
NC_047167.1 8081966 8082366
NC_047167.1 8226754 8227154
NC_047167.1 8255643 8256043
NC_047167.1 8307789 8308189
NC_047167.1 8557726 8558126
NC_047167.1 8567181 8567581
NC_047167.1 8597642 8598042
NC_047167.1 8709089 8709489
NC_047167.1 8718823 8719223
NC_047167.1 8760091 8760491
NC_047167.1 8779033 8779433
NC_047167.1 8809477 8809877
NC_047167.1 9112532 9112932
NC_047167.1 9320126 9320526
NC_047167.1 9537520 9537920
NC_047167.1 9621238 9621638
NC_047167.1 9689837 9690237
NC_047167.1 10259087 10259487
NC_047167.1 10421524 10421924
NC_047167.1 10627369 10627769
NC_047167.1 10670922 10671322
NC_047167.1 10725248 10725648
NC_047167.1 10985599 10985999
NC_047167.1 11015233 11015633
NC_047167.1 11190720 11191120
NC_047167.1 11346600 11347000
NC_047167.1 11499031 11499431
NC_047167.1 11525601 11526001
NC_047167.1 11539687 11540087
NC_047167.1 11844663 11845063
NC_047167.1 11908439 11908839
NC_047167.1 11985833 11986233
NC_047167.1 12104757 12105157
NC_047167.1 12164620 12165020
NC_047167.1 12264707 12265107
NC_047167.1 12485569 12485969
NC_047167.1 12570561 12570961
NC_047167.1 12931822 12932222
NC_047167.1 13149560 13149960
NC_047167.1 13451334 13451734
NC_047167.1 14346536 14346936
NC_047167.1 14471731 14472131
NC_047167.1 15145667 15146067
NC_047167.1 15352328 15352728
NC_047167.1 15403044 15403444
NC_047167.1 15493409 15493809
NC_047167.1 15695181 15695581
NC_047167.1 15707609 15708009
NC_047167.1 15906055 15906455
NC_047167.1 16050646 16051046
NC_047167.1 16333764 16334164
NC_047167.1 16613431 16613831
NC_047167.1 17148940 17149340
NC_047167.1 17183074 17183474
NC_047167.1 17718772 17719172
NC_047167.1 17931268 17931668
NC_047167.1 18149981 18150381
NC_047167.1 18218266 18218666
NC_047167.1 18391164 18391564
NC_047167.1 18650640 18651040
NC_047167.1 18668630 18669030
NC_047167.1 18678331 18678731
NC_047167.1 18706862 18707262
NC_047167.1 18770330 18770730
NC_047167.1 18794705 18795105
NC_047167.1 18832442 18832842
NC_047167.1 19199438 19199838
NC_047167.1 19372345 19372745
NC_047167.1 19608511 19608911
NC_047167.1 19869737 19870137
NC_047167.1 19880602 19881002
NC_047167.1 19954279 19954679
NC_047167.1 20083001 20083401
NC_047167.1 20194340 20194740
NC_047167.1 20224064 20224464
NC_047167.1 20321174 20321574
NC_047167.1 20634078 20634478
NC_047167.1 20671747 20672147
NC_047167.1 20759675 20760075
NC_047167.1 20827351 20827751
NC_047167.1 20865518 20865918
NC_047167.1 21028734 21029134
NC_047167.1 21143174 21143574
NC_047167.1 21203110 21203510
NC_047167.1 21301144 21301544
NC_047167.1 21309781 21310181
NC_047167.1 21362409 21362809
NC_047167.1 21413934 21414334
NC_047167.1 21464999 21465399
NC_047167.1 21517330 21517730
NC_047167.1 21546808 21547208
NC_047167.1 21609601 21610001
NC_047167.1 21644431 21644831
NC_047167.1 21683394 21683794
NC_047167.1 21714059 21714459
NC_047167.1 21761716 21762116
NC_047167.1 21913804 21914204
NC_047167.1 21977568 21977968
NC_047167.1 21999812 22000212
NC_047167.1 22112846 22113246
NC_047167.1 22258324 22258724
NC_047167.1 22349453 22349853
NC_047167.1 22434317 22434717
NC_047167.1 22450384 22450784
NC_047167.1 22522225 22522625
NC_047167.1 22629958 22630358
NC_047167.1 22645871 22646271
NC_047167.1 22673346 22673746
NC_047167.1 22812403 22812803
NC_047167.1 22923653 22924053
NC_047167.1 22966205 22966605
NC_047167.1 22982946 22983346
NC_047167.1 22994302 22994702
NC_047167.1 23062802 23063202
NC_047167.1 23079725 23080125
NC_047167.1 23095093 23095493
NC_047167.1 23257365 23257765
NC_047167.1 23348750 23349150
NC_047167.1 23384279 23384679
NC_047167.1 23425843 23426243
NC_047167.1 23589857 23590257
NC_047167.1 23602037 23602437
NC_047167.1 23719887 23720287
NC_047167.1 23806049 23806449
NC_047167.1 23930322 23930722
NC_047167.1 23968973 23969373
NC_047167.1 23985424 23985824
NC_047167.1 24015392 24015792
NC_047167.1 24098189 24098589
NC_047167.1 24138853 24139253
NC_047167.1 24434665 24435065
NC_047167.1 24434665 24435065
NC_047168.1 480431 955014
NC_047168.1 965207 965607
NC_047168.1 1008233 1008633
NC_047168.1 1025930 1026330
NC_047168.1 1140959 1141359
NC_047168.1 1246508 1246908
NC_047168.1 1419936 1420336
NC_047168.1 1794399 1794799
NC_047168.1 1936767 1937167
NC_047168.1 2171830 2172230
NC_047168.1 2356039 2356439
NC_047168.1 2517928 2518328
NC_047168.1 2708748 2709148
NC_047168.1 3024879 3025279
NC_047168.1 3064446 3064846
NC_047168.1 3779224 3779624
NC_047168.1 3793093 3793493
NC_047168.1 4026013 4026413
NC_047168.1 4193352 4193752
NC_047168.1 4511496 4511896
NC_047168.1 4545217 4545617
NC_047168.1 4704389 4704789
NC_047168.1 4753945 4754345
NC_047168.1 5708106 5708506
NC_047168.1 6029613 6030013
NC_047168.1 6178523 6178923
NC_047168.1 6238585 6238985
NC_047168.1 6654560 6654960
NC_047168.1 6697245 6697645
NC_047168.1 6932094 6932494
NC_047168.1 7034894 7035294
NC_047168.1 7141148 7141548
NC_047168.1 7215964 7216364
NC_047168.1 7412439 7412839
NC_047168.1 7442474 7442874
NC_047168.1 7570255 7570655
NC_047168.1 8303898 8304298
NC_047168.1 8604614 8605014
NC_047168.1 8830700 8831100
NC_047168.1 9009057 9009457
NC_047168.1 9595289 9595689
NC_047168.1 9691818 9692218
NC_047168.1 9918068 9918468
NC_047168.1 10312118 10312518
NC_047168.1 10321651 10322051
NC_047168.1 10375720 10376120
NC_047168.1 10395329 10395729
NC_047168.1 10582329 10582729
NC_047168.1 10641556 10641956
NC_047168.1 10831943 10832343
NC_047168.1 10850630 10851030
NC_047168.1 10887266 10887666
NC_047168.1 11005937 11006337
NC_047168.1 11072170 11072570
NC_047168.1 11143329 11143729
NC_047168.1 11413182 11413582
NC_047168.1 11805775 11806175
NC_047168.1 11909310 11909710
NC_047168.1 12334453 12334853
NC_047168.1 12393521 12393921
NC_047168.1 12521541 12521941
NC_047168.1 12738231 12738631
NC_047168.1 13079432 13079832
NC_047168.1 13099079 13099479
NC_047168.1 13400709 13401109
NC_047168.1 13490030 13490430
NC_047168.1 13808342 13808742
NC_047168.1 13838479 13838879
NC_047168.1 13853670 13854070
NC_047168.1 13868678 13869078
NC_047168.1 14068545 14068945
NC_047168.1 14146434 14146834
NC_047168.1 14157098 14157498
NC_047168.1 14279126 14279526
NC_047168.1 14323073 14323473
NC_047168.1 14408915 14409315
NC_047168.1 14444710 14445110
NC_047168.1 14489436 14489836
NC_047168.1 14501610 14502010
NC_047168.1 14543152 14543552
NC_047168.1 14578770 14579170
NC_047168.1 14660521 14660921
NC_047168.1 14838766 14839166
NC_047168.1 14898619 14899019
NC_047168.1 15137433 15137833
NC_047168.1 15376733 15377133
NC_047168.1 15633501 15633901
NC_047168.1 15865195 15865595
NC_047168.1 15888509 15888909
NC_047168.1 15897726 15898126
NC_047168.1 16026443 16026843
NC_047168.1 16192502 16192902
NC_047168.1 16213136 16213536
NC_047168.1 16307002 16307402
NC_047168.1 16307002 16307402
NC_047171.1 232002 446357
NC_047171.1 537384 537784
NC_047171.1 566687 567087
NC_047171.1 603159 603559
NC_047171.1 684807 685207
NC_047171.1 949403 949803
NC_047171.1 1042258 1042658
NC_047171.1 1059326 1059726
NC_047171.1 1092877 1093277
NC_047171.1 1285828 1286228
NC_047171.1 1351397 1351797
NC_047171.1 1387473 1387873
NC_047171.1 1449479 1449879
NC_047171.1 1596079 1596479
NC_047171.1 1676955 1677355
NC_047171.1 1725761 1726161
NC_047171.1 1767059 1767459
NC_047171.1 1858476 1858876
NC_047171.1 2202843 2203243
NC_047171.1 2212366 2212766
NC_047171.1 2229025 2229425
NC_047171.1 2638535 2638935
NC_047171.1 2666283 2666683
NC_047171.1 3063886 3064286
NC_047171.1 3121946 3122346
NC_047171.1 3212720 3213120
NC_047171.1 3401786 3402186
NC_047171.1 3624526 3624926
NC_047171.1 3727449 3727849
NC_047171.1 3755223 3755623
NC_047171.1 4100376 4100776
NC_047171.1 4230309 4230709
NC_047171.1 4379301 4379701
NC_047171.1 4424945 4425345
NC_047171.1 4451111 4451511
NC_047171.1 4498304 4498704
NC_047171.1 4765682 4766082
NC_047171.1 4970948 4971348
NC_047171.1 5005692 5006092
NC_047171.1 5051133 5051533
NC_047171.1 5462968 5463368
NC_047171.1 5755989 5756389
NC_047171.1 6340846 6341246
NC_047171.1 7071995 7072395
NC_047171.1 7335940 7336340
NC_047171.1 7633025 7633425
NC_047171.1 7754032 7754432
NC_047171.1 7895774 7896174
NC_047171.1 8298862 8299262
NC_047171.1 8327621 8328021
NC_047171.1 8582301 8582701
NC_047171.1 8658004 8658404
NC_047171.1 8956518 8956918
NC_047171.1 9242652 9243052
NC_047171.1 9281824 9282224
NC_047171.1 10013779 10014179
NC_047171.1 10347466 10347866
NC_047171.1 10387891 10388291
NC_047171.1 10970753 10971153
NC_047171.1 11351532 11351932
NC_047171.1 12386341 12386741
NC_047171.1 12642235 12642635
NC_047171.1 12720583 12720983
NC_047171.1 12740270 12740670
NC_047171.1 12967651 12968051
NC_047171.1 13212279 13212679
NC_047171.1 13427062 13427462
NC_047171.1 13450474 13450874
NC_047171.1 13598249 13598649
NC_047171.1 13615501 13615901
NC_047171.1 13717476 13717876
NC_047171.1 13732151 13732551
NC_047171.1 13759036 13759436
NC_047171.1 14392746 14393146
NC_047171.1 14441393 14441793
NC_047171.1 14504072 14504472
NC_047171.1 14566787 14567187
NC_047171.1 14689062 14689462
NC_047171.1 14791122 14791522
NC_047171.1 15408367 15408767
NC_047171.1 15409082 15409482
NC_047171.1 15409538 15409938
NC_047171.1 16008447 16008847
NC_047171.1 16044790 16045190
NC_047171.1 16097187 16097587
NC_047171.1 16140260 16140660
NC_047171.1 16176685 16177085
NC_047171.1 16307789 16308189
NC_047171.1 16814426 16814826
NC_047171.1 16892853 16893253
NC_047171.1 16945267 16945667
NC_047171.1 17117424 17117824
NC_047171.1 17819723 17820123
NC_047171.1 17892400 17892800
NC_047171.1 18405616 18406016
NC_047171.1 18460032 18460432
NC_047171.1 18519663 18520063
NC_047171.1 18803941 18804341
NC_047171.1 19129166 19129566
NC_047171.1 19145380 19145780
NC_047171.1 19166563 19166963
NC_047171.1 19861769 19862169
NC_047171.1 20076942 20077342
NC_047171.1 20344372 20344772
NC_047171.1 20429576 20429976
NC_047171.1 20621425 20621825
NC_047171.1 20811704 20812104
NC_047171.1 20948645 20949045
NC_047171.1 21342423 21342823
NC_047171.1 21466428 21466828
NC_047171.1 21596108 21596508
NC_047171.1 21735973 21736373
NC_047171.1 21961426 21961826
NC_047171.1 22348011 22348411
NC_047171.1 22519326 22519726
NC_047171.1 22744376 22744776
NC_047171.1 22873110 22873510
NC_047171.1 23787454 23787854
NC_047171.1 23821826 23822226
NC_047171.1 24632537 24632937
NC_047171.1 25040173 25040573
NC_047171.1 25040300 25040700
NC_047172.1 370859 493049
NC_047172.1 504035 504435
NC_047172.1 698956 699356
NC_047172.1 722515 722915
NC_047172.1 872155 872555
NC_047172.1 895630 896030
NC_047172.1 984110 984510
NC_047172.1 1186307 1186707
NC_047172.1 1228035 1228435
NC_047172.1 1330032 1330432
NC_047172.1 1451185 1451585
NC_047172.1 1528645 1529045
NC_047172.1 1684095 1684495
NC_047172.1 1694506 1694906
NC_047172.1 1710997 1711397
NC_047172.1 1727948 1728348
NC_047172.1 1759627 1760027
NC_047172.1 1783113 1783513
NC_047172.1 1808679 1809079
NC_047172.1 1952947 1953347
NC_047172.1 1976662 1977062
NC_047172.1 2006827 2007227
NC_047172.1 2085911 2086311
NC_047172.1 2132511 2132911
NC_047172.1 2166298 2166698
NC_047172.1 2313733 2314133
NC_047172.1 2369131 2369531
NC_047172.1 2386239 2386639
NC_047172.1 2415310 2415710
NC_047172.1 2464254 2464654
NC_047172.1 2617425 2617825
NC_047172.1 2637053 2637453
NC_047172.1 2701401 2701801
NC_047172.1 2842096 2842496
NC_047172.1 2851587 2851987
NC_047172.1 2882190 2882590
NC_047172.1 3038563 3038963
NC_047172.1 3085152 3085552
NC_047172.1 3234264 3234664
NC_047172.1 3341948 3342348
NC_047172.1 3356970 3357370
NC_047172.1 3404467 3404867
NC_047172.1 3556288 3556688
NC_047172.1 3576696 3577096
NC_047172.1 3604160 3604560
NC_047172.1 3657665 3658065
NC_047172.1 3723438 3723838
NC_047172.1 3779420 3779820
NC_047172.1 3851547 3851947
NC_047172.1 3887987 3888387
NC_047172.1 3914188 3914588
NC_047172.1 3972871 3973271
NC_047172.1 4253140 4253540
NC_047172.1 4333087 4333487
NC_047172.1 4348550 4348950
NC_047172.1 4369940 4370340
NC_047172.1 4427011 4427411
NC_047172.1 4633420 4633820
NC_047172.1 4730721 4731121
NC_047172.1 4835759 4836159
NC_047172.1 4872353 4872753
NC_047172.1 5013511 5013911
NC_047172.1 5086432 5086832
NC_047172.1 5138345 5138745
