CHROM MapInfo
NC_047158.1 7521264
NC_047158.1 7579981
NC_047158.1 7580156
NC_047158.1 7580202
NC_047158.1 7616406
NC_047158.1 7616827
NC_047158.1 7656460
NC_047158.1 7656485
NC_047158.1 7660175
NC_047158.1 7702696
NC_047158.1 7702979
NC_047158.1 7832562
NC_047158.1 7891693
NC_047158.1 7895224
NC_047158.1 7908534
NC_047158.1 7908765
NC_047158.1 7908827
NC_047158.1 7953313
NC_047158.1 7983901
NC_047158.1 7983954
NC_047158.1 8002995
NC_047158.1 8092158
NC_047158.1 8129333
NC_047158.1 8129723
NC_047158.1 8143292
NC_047158.1 8204059
NC_047158.1 8204093
NC_047158.1 8270067
NC_047158.1 8270254
NC_047158.1 8270265
NC_047158.1 8423304
NC_047158.1 8423544
NC_047158.1 8431283
NC_047158.1 8447994
NC_047158.1 8448201
NC_047158.1 8534151
NC_047158.1 8534152
NC_047158.1 8537956
NC_047158.1 8660379
NC_047158.1 8660403
NC_047158.1 8660642
NC_047158.1 8660852
NC_047158.1 8675466
NC_047158.1 8711744
NC_047158.1 8742273
NC_047158.1 8800895
NC_047158.1 8840427
NC_047158.1 8907339
NC_047158.1 8907414
NC_047158.1 8987698
NC_047158.1 8987911
NC_047158.1 9015054
NC_047158.1 9097966
NC_047158.1 9097979
NC_047158.1 9098179
NC_047158.1 9161564
NC_047158.1 9161933
NC_047158.1 9230390
NC_047158.1 9271713
NC_047158.1 9361727
NC_047158.1 9369240
NC_047158.1 9369463
NC_047158.1 9369575
NC_047158.1 9369611
NC_047158.1 9387787
NC_047158.1 9396390
NC_047158.1 9405175
NC_047158.1 9459381
NC_047158.1 9459733
NC_047158.1 9472379
NC_047158.1 9472511
NC_047158.1 9535108
NC_047158.1 9569496
NC_047158.1 9569651
NC_047158.1 9569797
NC_047158.1 9569851
NC_047158.1 9569904
NC_047158.1 9582318
NC_047158.1 9643520
NC_047158.1 9653268
NC_047158.1 9653420
NC_047158.1 9851958
NC_047158.1 9875659
NC_047158.1 9892633
NC_047158.1 10002069
NC_047158.1 10037482
NC_047158.1 10037527
NC_047158.1 10091651
NC_047158.1 10101641
NC_047158.1 10378621
NC_047158.1 10380899
NC_047158.1 10398608
NC_047158.1 10398637
NC_047158.1 10398650
NC_047158.1 10398760
NC_047158.1 10486396
NC_047158.1 10608213
NC_047158.1 10608390
NC_047158.1 10621058
NC_047158.1 10684488
NC_047158.1 10729386
NC_047158.1 10729444
NC_047158.1 10729647
NC_047158.1 10750795
NC_047158.1 10750801
NC_047158.1 10751038
NC_047158.1 10768118
NC_047158.1 10773596
NC_047158.1 10781493
NC_047158.1 10909330
NC_047158.1 10909335
NC_047158.1 10965368
NC_047158.1 10965371
NC_047158.1 10965374
NC_047158.1 10965375
NC_047158.1 11080010
NC_047158.1 11102045
NC_047158.1 11167090
NC_047158.1 11176740
NC_047158.1 11176750
NC_047158.1 11176771
NC_047158.1 11196754
NC_047158.1 11373754
NC_047158.1 11427555
NC_047158.1 11427586
NC_047158.1 11427601
NC_047158.1 11427625
NC_047158.1 11518327
NC_047158.1 11518328
NC_047158.1 11595671
NC_047159.1 163541
NC_047159.1 548535
NC_047159.1 571992
NC_047159.1 688024
NC_047159.1 928976
NC_047159.1 1067327
NC_047159.1 1231768
NC_047159.1 1304780
NC_047159.1 1319758
NC_047159.1 1353996
NC_047159.1 1364990
NC_047159.1 1442605
NC_047159.1 1501524
NC_047159.1 1572344
NC_047159.1 1667777
NC_047159.1 1698819
NC_047159.1 1712955
NC_047159.1 1758937
NC_047159.1 2011703
NC_047159.1 2031689
NC_047159.1 2214282
NC_047159.1 2227764
NC_047159.1 2345262
NC_047159.1 2388688
NC_047159.1 2426274
NC_047159.1 2776631
NC_047159.1 2791968
NC_047159.1 2865807
NC_047159.1 3064612
NC_047159.1 3149112
NC_047159.1 3252829
NC_047159.1 3278569
NC_047159.1 3328208
NC_047159.1 3351767
NC_047159.1 3368088
NC_047159.1 3475557
NC_047159.1 4068876
NC_047159.1 4237733
NC_047159.1 4286063
NC_047159.1 4361133
NC_047159.1 4459080
NC_047159.1 4548046
NC_047159.1 4564057
NC_047159.1 4863842
NC_047159.1 5034476
NC_047159.1 5075946
NC_047159.1 5115805
NC_047159.1 5282978
NC_047159.1 5404559
NC_047159.1 5418720
NC_047159.1 5592345
NC_047159.1 5732896
NC_047159.1 5817910
NC_047159.1 6181566
NC_047159.1 6261934
NC_047159.1 6988799
NC_047159.1 7496938
NC_047159.1 7837293
NC_047159.1 7929331
NC_047159.1 8693369
NC_047159.1 8786102
NC_047159.1 9201438
NC_047159.1 9271546
NC_047159.1 9719193
NC_047159.1 11690041
NC_047159.1 11838138
NC_047159.1 11911107
NC_047159.1 12354166
NC_047159.1 12570984
NC_047159.1 13118454
NC_047159.1 13449012
NC_047159.1 13635691
NC_047159.1 13993864
NC_047159.1 14311246
NC_047159.1 14884464
NC_047159.1 14906822
NC_047159.1 15036006
NC_047159.1 15077398
NC_047159.1 15300026
NC_047159.1 15439913
NC_047159.1 15450202
NC_047159.1 15636065
NC_047159.1 15867968
NC_047159.1 16304495
NC_047159.1 16472517
NC_047159.1 16492255
NC_047159.1 16689565
NC_047159.1 17130961
NC_047159.1 17214509
NC_047159.1 17370199
NC_047159.1 17465004
NC_047159.1 17836369
NC_047159.1 18195063
NC_047159.1 18363341
NC_047159.1 18576739
NC_047159.1 18587389
NC_047159.1 18725462
NC_047159.1 18876495
NC_047159.1 18921017
NC_047159.1 18938739
NC_047159.1 19205059
NC_047159.1 19476707
NC_047159.1 19487948
NC_047159.1 20181035
NC_047159.1 20222047
NC_047159.1 20328835
NC_047159.1 20373746
NC_047159.1 21298773
NC_047159.1 21320015
NC_047159.1 21767704
NC_047159.1 21806616
NC_047159.1 21847766
NC_047159.1 21893040
NC_047159.1 22400088
NC_047159.1 22578435
NC_047159.1 22663374
NC_047159.1 22672270
NC_047159.1 22727040
NC_047159.1 22764306
NC_047159.1 22798144
NC_047159.1 22853720
NC_047159.1 22999193
NC_047159.1 23065844
NC_047159.1 23357720
NC_047159.1 23623571
NC_047159.1 23824236
NC_047159.1 23916658
NC_047159.1 23962255
NC_047159.1 24066859
NC_047159.1 24094813
NC_047159.1 24145851
NC_047159.1 24209961
NC_047159.1 24432572
NC_047159.1 24571803
NC_047159.1 24738418
NC_047159.1 24809801
NC_047159.1 24975977
NC_047159.1 25203004
NC_047159.1 25342675
NC_047159.1 25483319
NC_047159.1 25543855
NC_047159.1 26554911
NC_047159.1 26632456
NC_047159.1 26644024
NC_047159.1 26991110
NC_047159.1 27074223
NC_047159.1 27146101
NC_047159.1 27202310
NC_047159.1 27560903
NC_047159.1 27723001
NC_047159.1 28197618
NC_047159.1 28504618
NC_047159.1 28984416
NC_047160.1 951583
NC_047160.1 1001965
NC_047160.1 1055171
NC_047160.1 1143977
NC_047160.1 1422353
NC_047160.1 1581557
NC_047160.1 2628499
NC_047160.1 2660220
NC_047160.1 2821851
NC_047160.1 2845332
NC_047160.1 2876261
NC_047160.1 3146343
NC_047160.1 3314792
NC_047160.1 3430190
NC_047160.1 3701650
NC_047160.1 3838786
NC_047160.1 3863566
NC_047160.1 4058260
NC_047160.1 4250132
NC_047160.1 4356134
NC_047160.1 5088557
NC_047160.1 5142253
NC_047160.1 5359476
NC_047160.1 6533224
NC_047160.1 6765336
NC_047160.1 6916165
NC_047160.1 6928712
NC_047160.1 7010170
NC_047160.1 7048476
NC_047160.1 7319293
NC_047160.1 7371163
NC_047160.1 7516501
NC_047160.1 7539939
NC_047160.1 7797227
NC_047160.1 8009486
NC_047160.1 8078482
NC_047160.1 8482102
NC_047160.1 8717031
NC_047160.1 8741683
NC_047160.1 9058221
NC_047160.1 9172191
NC_047160.1 9296066
NC_047160.1 9441158
NC_047160.1 9461998
NC_047160.1 9525048
NC_047160.1 9631939
NC_047160.1 9676585
NC_047160.1 9744828
NC_047160.1 10204898
NC_047160.1 10654812
NC_047160.1 10685857
NC_047160.1 10746033
NC_047160.1 10861304
NC_047160.1 10936317
NC_047160.1 11261285
NC_047160.1 11952117
NC_047160.1 12253555
NC_047160.1 12359125
NC_047160.1 12448901
NC_047160.1 12508690
NC_047160.1 12596832
NC_047160.1 12623258
NC_047160.1 12976165
NC_047160.1 13268866
NC_047160.1 13401053
NC_047160.1 13434745
NC_047160.1 14394505
NC_047160.1 14485222
NC_047160.1 14644032
NC_047160.1 14834207
NC_047160.1 15048202
NC_047160.1 15104806
NC_047160.1 15223472
NC_047160.1 15393666
NC_047160.1 15559754
NC_047160.1 15992647
NC_047160.1 16107412
NC_047160.1 16398124
NC_047160.1 16590457
NC_047160.1 16860808
NC_047160.1 16935189
NC_047160.1 17627307
NC_047160.1 17757967
NC_047160.1 17936314
NC_047160.1 17945802
NC_047160.1 18335746
NC_047160.1 18377978
NC_047160.1 18520369
NC_047160.1 18726348
NC_047160.1 18807211
NC_047160.1 18890383
NC_047160.1 19057508
NC_047160.1 19087418
NC_047160.1 20088847
NC_047160.1 20224768
NC_047160.1 20347724
NC_047160.1 20451541
NC_047160.1 21122770
NC_047160.1 21191263
NC_047160.1 21213861
NC_047160.1 21331786
NC_047160.1 21419641
NC_047160.1 21465928
NC_047160.1 21526812
NC_047160.1 21885573
NC_047160.1 22273670
NC_047160.1 23169154
NC_047160.1 23418665
NC_047160.1 23500485
NC_047160.1 23616040
NC_047160.1 23638194
NC_047160.1 23678464
NC_047160.1 23788169
NC_047160.1 23851701
NC_047160.1 24026918
NC_047160.1 24085443
NC_047160.1 24205643
NC_047160.1 24321970
NC_047160.1 24394798
NC_047160.1 24403469
NC_047160.1 24467634
NC_047160.1 24597008
NC_047160.1 24669899
NC_047160.1 24724938
NC_047160.1 24775985
NC_047160.1 24802023
NC_047160.1 24880093
NC_047160.1 24897059
NC_047160.1 25009081
NC_047160.1 25056957
NC_047160.1 25106657
NC_047160.1 25134356
NC_047160.1 25151725
NC_047160.1 25161421
NC_047160.1 25314751
NC_047160.1 25458599
NC_047160.1 25550717
NC_047160.1 25637209
NC_047160.1 25651887
NC_047160.1 25867115
NC_047160.1 25947829
NC_047160.1 26042156
NC_047160.1 26088807
NC_047160.1 26116071
NC_047160.1 26186734
NC_047160.1 26283065
NC_047160.1 26415491
NC_047160.1 26483239
NC_047160.1 26611405
NC_047160.1 26687199
NC_047160.1 26818403
NC_047160.1 26836346
NC_047160.1 27144608
NC_047160.1 27166180
NC_047160.1 27266782
NC_047160.1 27320690
NC_047160.1 27391063
NC_047160.1 27578505
NC_047160.1 27618006
NC_047161.1 99490
NC_047161.1 302363
NC_047161.1 445050
NC_047161.1 695321
NC_047161.1 799012
NC_047161.1 852596
NC_047161.1 875589
NC_047161.1 936297
NC_047161.1 1033818
NC_047161.1 1068913
NC_047161.1 1139091
NC_047161.1 1219691
NC_047161.1 1248527
NC_047161.1 1257475
NC_047161.1 1305952
NC_047161.1 1341914
NC_047161.1 1352819
NC_047161.1 1455934
NC_047161.1 1478705
NC_047161.1 1509235
NC_047161.1 1560482
NC_047161.1 1618498
NC_047161.1 1655487
NC_047161.1 1722400
NC_047161.1 1930062
NC_047161.1 1991914
NC_047161.1 2110700
NC_047161.1 2349806
NC_047161.1 2468875
NC_047161.1 2544634
NC_047161.1 2585491
NC_047161.1 2606804
NC_047161.1 2659853
NC_047161.1 2675040
NC_047161.1 2690415
NC_047161.1 2711520
NC_047161.1 2739689
NC_047161.1 2810166
NC_047161.1 3067855
NC_047161.1 3081109
NC_047161.1 3128056
NC_047161.1 3300858
NC_047161.1 3337292
NC_047161.1 3355641
NC_047161.1 3459044
NC_047161.1 3483904
NC_047161.1 3596169
NC_047161.1 3629016
NC_047161.1 3659006
NC_047161.1 3679406
NC_047161.1 3725468
NC_047161.1 3812774
NC_047161.1 3902107
NC_047161.1 3965274
NC_047161.1 3977427
NC_047161.1 3990386
NC_047161.1 4004871
NC_047161.1 4132621
NC_047161.1 4199812
NC_047161.1 4214307
NC_047161.1 4229864
NC_047161.1 4279405
NC_047161.1 4293486
NC_047161.1 4351248
NC_047161.1 4396815
NC_047161.1 4655748
NC_047161.1 4736021
NC_047161.1 4788849
NC_047161.1 4807433
NC_047161.1 4926012
NC_047161.1 5342274
NC_047161.1 5589553
NC_047161.1 5623950
NC_047161.1 5652985
NC_047161.1 5860369
NC_047161.1 6268336
NC_047161.1 6584752
NC_047161.1 6750446
NC_047161.1 6828118
NC_047161.1 6903986
NC_047161.1 7044138
NC_047161.1 7165944
NC_047161.1 7496820
NC_047161.1 8351111
NC_047161.1 8431869
NC_047161.1 8608485
NC_047161.1 9011718
NC_047161.1 9036348
NC_047161.1 9077074
NC_047161.1 9322225
NC_047161.1 9826537
NC_047161.1 9871257
NC_047161.1 9880413
NC_047161.1 10083258
NC_047161.1 10262094
NC_047161.1 10608694
NC_047161.1 10729087
NC_047161.1 10807455
NC_047161.1 11126290
NC_047161.1 11215542
NC_047161.1 11353043
NC_047161.1 11453463
NC_047161.1 11494205
NC_047161.1 11651940
NC_047161.1 12054270
NC_047161.1 12148822
NC_047161.1 12284635
NC_047161.1 12414825
NC_047161.1 12616634
NC_047161.1 12673602
NC_047161.1 13007390
NC_047161.1 13388649
NC_047161.1 13448542
NC_047161.1 13719695
NC_047161.1 13847232
NC_047161.1 14050112
NC_047161.1 14062470
NC_047161.1 14107750
NC_047161.1 14335567
NC_047161.1 14651577
NC_047161.1 15048434
NC_047161.1 15117776
NC_047161.1 15249921
NC_047161.1 15498331
NC_047161.1 15795960
NC_047161.1 16314993
NC_047161.1 16324399
NC_047161.1 16368785
NC_047161.1 16392343
NC_047161.1 16487501
NC_047161.1 16832933
NC_047161.1 17142583
NC_047161.1 17530065
NC_047161.1 17576267
NC_047161.1 17615229
NC_047161.1 17963938
NC_047161.1 18202562
NC_047161.1 18412737
NC_047161.1 18568690
NC_047161.1 18615776
NC_047161.1 18775190
NC_047161.1 18933672
NC_047161.1 19050975
NC_047161.1 19067291
NC_047161.1 19148706
NC_047161.1 19382729
NC_047161.1 19584568
NC_047161.1 19633517
NC_047161.1 19732157
NC_047161.1 19926949
NC_047161.1 19940378
NC_047161.1 19956308
NC_047161.1 20021113
NC_047161.1 20355835
NC_047161.1 20412524
NC_047161.1 20442268
NC_047161.1 20514663
NC_047161.1 20731418
NC_047161.1 20858892
NC_047161.1 20911642
NC_047161.1 20982285
NC_047161.1 21043830
NC_047161.1 21245262
NC_047161.1 21259551
NC_047161.1 21417775
NC_047162.1 180578
NC_047162.1 522171
NC_047162.1 807981
NC_047162.1 808090
NC_047162.1 808187
NC_047162.1 831661
NC_047162.1 1006827
NC_047162.1 1006828
NC_047162.1 1006829
NC_047162.1 1019743
NC_047162.1 1019897
NC_047162.1 1255396
NC_047162.1 1255597
NC_047162.1 1255726
NC_047162.1 1276314
NC_047162.1 1467088
NC_047162.1 1467338
NC_047162.1 1467403
NC_047162.1 1604825
NC_047162.1 1673757
NC_047162.1 1695653
NC_047162.1 1696129
NC_047162.1 1729598
NC_047162.1 1802481
NC_047162.1 1814492
NC_047162.1 1814813
NC_047162.1 1853165
NC_047162.1 1853673
NC_047162.1 1890625
NC_047162.1 1892438
NC_047162.1 2004156
NC_047162.1 2043163
NC_047162.1 2043169
NC_047162.1 2071359
NC_047162.1 2131177
NC_047162.1 2412835
NC_047162.1 2490143
NC_047162.1 2491820
NC_047162.1 2491831
NC_047162.1 2790213
NC_047162.1 2790214
NC_047162.1 2841750
NC_047162.1 2896284
NC_047162.1 2896794
NC_047162.1 2906347
NC_047162.1 2921491
NC_047162.1 2924525
NC_047162.1 3077390
NC_047162.1 3194820
NC_047162.1 3194846
NC_047162.1 3366241
NC_047162.1 3383212
NC_047162.1 3443941
NC_047162.1 3513640
NC_047162.1 3542365
NC_047162.1 3542366
NC_047162.1 3638765
NC_047162.1 3638774
NC_047162.1 3645145
NC_047162.1 3713816
NC_047162.1 3714013
NC_047162.1 3771104
NC_047162.1 3789542
NC_047162.1 3789582
NC_047162.1 3789712
NC_047162.1 3789807
NC_047162.1 3789881
NC_047162.1 3791764
NC_047162.1 3951623
NC_047162.1 3951882
NC_047162.1 4060347
NC_047162.1 4060579
NC_047162.1 4068632
NC_047162.1 4146876
NC_047162.1 4146919
NC_047162.1 4159219
NC_047162.1 4159312
NC_047162.1 4209848
NC_047162.1 4321017
NC_047162.1 4321351
NC_047162.1 4354550
NC_047162.1 4366048
NC_047162.1 4417284
NC_047162.1 4417287
NC_047162.1 4455979
NC_047162.1 4651653
NC_047162.1 4718688
NC_047162.1 4719004
NC_047162.1 4785225
NC_047162.1 4819530
NC_047162.1 4827425
NC_047162.1 5022356
NC_047162.1 5051770
NC_047162.1 5075806
NC_047162.1 5075807
NC_047162.1 5109985
NC_047162.1 5161643
NC_047162.1 5201208
NC_047162.1 5201337
NC_047162.1 5380307
NC_047162.1 5510471
NC_047162.1 5610573
NC_047162.1 5717644
NC_047162.1 5718085
NC_047162.1 5718158
NC_047162.1 5759314
NC_047162.1 5816534
NC_047162.1 6001458
NC_047162.1 6010087
NC_047162.1 6061286
NC_047162.1 6151074
NC_047162.1 6162453
NC_047162.1 6182554
NC_047162.1 6182638
NC_047162.1 6225723
NC_047162.1 6225946
NC_047162.1 6225949
NC_047162.1 6225950
NC_047162.1 6233932
NC_047162.1 6443801
NC_047162.1 6535131
NC_047162.1 6546832
NC_047162.1 6547197
NC_047162.1 6598826
NC_047162.1 6636301
NC_047162.1 6636313
NC_047162.1 6636520
NC_047162.1 6637612
NC_047162.1 6638065
NC_047162.1 6638067
NC_047162.1 6679786
NC_047162.1 6679816
NC_047162.1 6805076
NC_047162.1 6893877
NC_047162.1 6941177
NC_047162.1 6941178
NC_047162.1 7067250
NC_047162.1 7086347
NC_047162.1 7086353
NC_047162.1 7100158
NC_047162.1 7115151
NC_047162.1 7283699
NC_047162.1 7283715
NC_047162.1 7283728
NC_047162.1 7364188
NC_047162.1 7533198
NC_047162.1 7533220
NC_047162.1 7533303
NC_047162.1 7533488
NC_047162.1 7533491
NC_047162.1 7533494
NC_047162.1 7598292
NC_047162.1 7598339
NC_047162.1 7598409
NC_047162.1 7598597
NC_047162.1 7631741
NC_047162.1 7631771
NC_047162.1 7656141
NC_047162.1 7689654
NC_047162.1 7689800
NC_047162.1 7689817
NC_047162.1 7771999
NC_047162.1 7807040
NC_047162.1 7809775
NC_047162.1 7809902
NC_047162.1 7809906
NC_047162.1 7851025
NC_047162.1 7913746
NC_047162.1 7914000
NC_047162.1 7979375
NC_047162.1 7979442
NC_047162.1 8033621
NC_047162.1 8033625
NC_047162.1 8053275
NC_047162.1 8063395
NC_047162.1 8109654
NC_047162.1 8118927
NC_047162.1 8142778
NC_047162.1 8152978
NC_047162.1 8204113
NC_047162.1 8260529
NC_047162.1 8331031
NC_047162.1 8331470
NC_047162.1 8351179
NC_047162.1 8384779
NC_047162.1 8438310
NC_047162.1 8438434
NC_047162.1 8438626
NC_047162.1 8480094
NC_047162.1 8484094
NC_047162.1 8580251
NC_047162.1 8619101
NC_047162.1 8619105
NC_047162.1 8619116
NC_047162.1 8619122
NC_047162.1 8678439
NC_047162.1 8727591
NC_047162.1 8757215
NC_047162.1 8764414
NC_047162.1 8860251
NC_047162.1 9084060
NC_047162.1 9101961
NC_047162.1 9102002
NC_047162.1 9102332
NC_047162.1 9117972
NC_047162.1 9155485
NC_047162.1 9182539
NC_047162.1 9342477
NC_047162.1 9424248
NC_047162.1 9448916
NC_047162.1 9738577
NC_047162.1 9871995
NC_047162.1 9919481
NC_047162.1 9961478
NC_047162.1 9968026
NC_047162.1 9978995
NC_047162.1 9979022
NC_047162.1 9990545
NC_047162.1 10048779
NC_047162.1 10048791
NC_047162.1 10048796
NC_047162.1 10226038
NC_047162.1 10609075
NC_047162.1 10710110
NC_047162.1 10738201
NC_047162.1 10791215
NC_047162.1 10794677
NC_047162.1 10794691
NC_047162.1 10982633
NC_047162.1 11006288
NC_047162.1 11006293
NC_047162.1 11025621
NC_047162.1 11426537
NC_047162.1 11814243
NC_047163.1 622083
NC_047163.1 673122
NC_047163.1 737415
NC_047163.1 804286
NC_047163.1 907262
NC_047163.1 998986
NC_047163.1 1027381
NC_047163.1 1044094
NC_047163.1 1246283
NC_047163.1 1315686
NC_047163.1 1349047
NC_047163.1 1402486
NC_047163.1 1431276
NC_047163.1 1617541
NC_047163.1 1633879
NC_047163.1 1773854
NC_047163.1 1810910
NC_047163.1 2009305
NC_047163.1 2053515
NC_047163.1 2142274
NC_047163.1 2249253
NC_047163.1 2270003
NC_047163.1 2315146
NC_047163.1 2387604
NC_047163.1 2455199
NC_047163.1 2577308
NC_047163.1 2598387
NC_047163.1 2642637
NC_047163.1 2670748
NC_047163.1 2719912
NC_047163.1 2757866
NC_047163.1 2915942
NC_047163.1 3038118
NC_047163.1 3056591
NC_047163.1 3098884
NC_047163.1 3131050
NC_047163.1 3227563
NC_047163.1 3252811
NC_047163.1 3294339
NC_047163.1 3311226
NC_047163.1 3450261
NC_047163.1 3502283
NC_047163.1 3701690
NC_047163.1 3768282
NC_047163.1 3854337
NC_047163.1 3905550
NC_047163.1 4016959
NC_047163.1 4132712
NC_047163.1 4196191
NC_047163.1 4209176
NC_047163.1 4313172
NC_047163.1 4385862
NC_047163.1 4625151
NC_047163.1 4690204
NC_047163.1 4707913
NC_047163.1 4896028
NC_047163.1 4979956
NC_047163.1 5009440
NC_047163.1 5111816
NC_047163.1 5220573
NC_047163.1 5278412
NC_047163.1 5440342
NC_047163.1 5510481
NC_047163.1 5571756
NC_047163.1 5589172
NC_047163.1 5829429
NC_047163.1 5910078
NC_047163.1 6045229
NC_047163.1 6196997
NC_047163.1 6310661
NC_047163.1 6333691
NC_047163.1 6389153
NC_047163.1 7116302
NC_047163.1 7594781
NC_047163.1 7664724
NC_047163.1 7801581
NC_047163.1 7832426
NC_047163.1 7890138
NC_047163.1 8775303
NC_047163.1 9144267
NC_047163.1 9275051
NC_047163.1 9711634
NC_047163.1 10249847
NC_047163.1 10476068
NC_047163.1 10559188
NC_047163.1 10876668
NC_047163.1 11719870
NC_047163.1 11755245
NC_047163.1 11806265
NC_047163.1 11847694
NC_047163.1 11898979
NC_047163.1 11946552
NC_047163.1 12458192
NC_047163.1 12475007
NC_047163.1 12492790
NC_047163.1 12579912
NC_047163.1 12616142
NC_047163.1 12665444
NC_047163.1 12704337
NC_047163.1 12715801
NC_047163.1 12918182
NC_047163.1 13044250
NC_047163.1 13604384
NC_047163.1 13996246
NC_047163.1 14358110
NC_047163.1 14386051
NC_047163.1 14683911
NC_047163.1 14746878
NC_047163.1 15213581
NC_047163.1 15351618
NC_047163.1 15504263
NC_047163.1 15738286
NC_047163.1 15930207
NC_047163.1 16284152
NC_047163.1 16634704
NC_047163.1 16885442
NC_047163.1 17628277
NC_047163.1 18019464
NC_047163.1 18690795
NC_047163.1 19413739
NC_047163.1 19618256
NC_047163.1 19938528
NC_047163.1 20157947
NC_047163.1 20256527
NC_047163.1 20720667
NC_047163.1 20825131
NC_047163.1 21061660
NC_047163.1 21153585
NC_047163.1 22653695
NC_047163.1 22703265
NC_047163.1 22796379
NC_047163.1 23381046
NC_047163.1 23392726
NC_047163.1 23674774
NC_047163.1 23722068
NC_047163.1 23823216
NC_047163.1 24079445
NC_047163.1 24212124
NC_047163.1 24463108
NC_047163.1 24513701
NC_047163.1 24849065
NC_047163.1 25267287
NC_047163.1 25362515
NC_047163.1 25417872
NC_047163.1 25549560
NC_047163.1 25881060
NC_047163.1 26501477
NC_047163.1 26641713
NC_047163.1 26700653
NC_047163.1 27277596
NC_047163.1 27364873
NC_047163.1 27545131
NC_047164.1 441453
NC_047164.1 546470
NC_047164.1 790252
NC_047164.1 845998
NC_047164.1 958407
NC_047164.1 1055992
NC_047164.1 1068358
NC_047164.1 1109865
NC_047164.1 1118723
NC_047164.1 1140005
NC_047164.1 1192690
NC_047164.1 1317513
NC_047164.1 1336091
NC_047164.1 1556661
NC_047164.1 1981560
NC_047164.1 2087164
NC_047164.1 2127799
NC_047164.1 2218480
NC_047164.1 2282268
NC_047164.1 2316442
NC_047164.1 2345168
NC_047164.1 2360888
NC_047164.1 2513698
NC_047164.1 2593534
NC_047164.1 3243778
NC_047164.1 3297394
NC_047164.1 3388794
NC_047164.1 3446259
NC_047164.1 3474316
NC_047164.1 3506551
NC_047164.1 3559686
NC_047164.1 3620129
NC_047164.1 3707304
NC_047164.1 3799890
NC_047164.1 3825990
NC_047164.1 3838408
NC_047164.1 3922517
NC_047164.1 4251654
NC_047164.1 4427343
NC_047164.1 4451954
NC_047164.1 4626481
NC_047164.1 4730923
NC_047164.1 4981473
NC_047164.1 4991792
NC_047164.1 5448607
NC_047164.1 5603691
NC_047164.1 5667114
NC_047164.1 5683790
NC_047164.1 5699715
NC_047164.1 5893547
NC_047164.1 6044585
NC_047164.1 6077189
NC_047164.1 6094299
NC_047164.1 6523857
NC_047164.1 6770185
NC_047164.1 6906873
NC_047164.1 6943535
NC_047164.1 7015411
NC_047164.1 7052030
NC_047164.1 7430445
NC_047164.1 7548264
NC_047164.1 7584315
NC_047164.1 7597181
NC_047164.1 7774590
NC_047164.1 8024903
NC_047164.1 8082259
NC_047164.1 8153661
NC_047164.1 8607026
NC_047164.1 8767308
NC_047164.1 8895262
NC_047164.1 9075743
NC_047164.1 9088340
NC_047164.1 9371036
NC_047164.1 9439243
NC_047164.1 9691696
NC_047164.1 10177360
NC_047164.1 10381057
NC_047164.1 10628942
NC_047164.1 10780345
NC_047164.1 10880606
NC_047164.1 11032534
NC_047164.1 11298925
NC_047164.1 11347512
NC_047164.1 11385276
NC_047164.1 12186164
NC_047164.1 12588868
NC_047164.1 12620278
NC_047164.1 13528180
NC_047164.1 13805208
NC_047164.1 13861385
NC_047164.1 14144573
NC_047164.1 14315155
NC_047164.1 14474427
NC_047164.1 14598422
NC_047164.1 14835881
NC_047164.1 14986040
NC_047164.1 15112344
NC_047164.1 15298896
NC_047164.1 15337369
NC_047164.1 15551594
NC_047164.1 15695019
NC_047164.1 15886181
NC_047164.1 15962476
NC_047164.1 16349905
NC_047164.1 16458982
NC_047164.1 16572188
NC_047164.1 16622829
NC_047164.1 16634026
NC_047164.1 16710233
NC_047164.1 16722430
NC_047164.1 17431062
NC_047164.1 17451060
NC_047164.1 17805441
NC_047164.1 18202233
NC_047164.1 18230565
NC_047164.1 18315667
NC_047164.1 18354566
NC_047164.1 18513280
NC_047164.1 18682552
NC_047164.1 19214734
NC_047164.1 19368041
NC_047164.1 19433064
NC_047164.1 19553753
NC_047164.1 19607377
NC_047164.1 19634068
NC_047164.1 19795083
NC_047164.1 20248940
NC_047164.1 20310967
NC_047164.1 20330916
NC_047164.1 20736442
NC_047164.1 20937857
NC_047164.1 21075356
NC_047164.1 21220146
NC_047164.1 21529846
NC_047164.1 21723992
NC_047164.1 21754609
NC_047164.1 21778560
NC_047164.1 21946527
NC_047164.1 22011430
NC_047164.1 22036736
NC_047164.1 22383674
NC_047164.1 22603769
NC_047164.1 23325957
NC_047164.1 23386937
NC_047164.1 23689965
NC_047164.1 24060249
NC_047165.1 50530
NC_047165.1 187875
NC_047165.1 403919
NC_047165.1 687576
NC_047165.1 1031519
NC_047165.1 1166388
NC_047165.1 1264167
NC_047165.1 1311733
NC_047165.1 1374814
NC_047165.1 1572055
NC_047165.1 1595182
NC_047165.1 1652790
NC_047165.1 1733768
NC_047165.1 1786159
NC_047165.1 1907811
NC_047165.1 1987778
NC_047165.1 2108523
NC_047165.1 2146493
NC_047165.1 2205377
NC_047165.1 2294647
NC_047165.1 2350957
NC_047165.1 2405964
NC_047165.1 2420015
NC_047165.1 2478127
NC_047165.1 2526500
NC_047165.1 2669190
NC_047165.1 2687060
NC_047165.1 2818208
NC_047165.1 3049366
